narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P10_04_87,P10,P10_04,09:49.9,09:52.3,09:57.7,35539,35860,put some salt into the pot,put-into,5,salt,38,"['salt', 'pot']","[38, 29]"
P10_04_88,P10,P10_04,10:02.2,10:00.2,10:03.1,36010,36185,shake the pot,shake,15,pot,29,['pot'],[29]
P10_04_89,P10,P10_04,09:59.5,10:02.9,10:04.5,36174,36268,put the cover of salt back,put,1,cover:salt,6,['cover:salt'],[6]
P10_04_9,P10,P10_04,00:57.4,01:01.5,01:04.1,3690,3847,gather spoon,gather,63,spoon,1,['spoon'],[1]
P10_04_90,P10,P10_04,09:57.6,10:04.6,10:06.8,36274,36409,shake the pot,shake,15,pot,29,['pot'],[29]
P10_04_91,P10,P10_04,10:03.2,10:09.1,10:13.7,36547,36823,put the fish into the pot,put-into,5,fish,119,"['fish', 'pot']","[119, 29]"
P10_04_92,P10,P10_04,10:18.6,10:19.1,10:24.6,37143,37476,fry the fish,fry,45,fish,119,['fish'],[119]
P10_04_93,P10,P10_04,10:31.8,10:21.4,10:32.3,37282,37939,put the fish pieces into the pot,put-into,5,piece:fish,119,"['piece:fish', 'pot']","[119, 29]"
P10_04_94,P10,P10_04,10:19.6,10:21.5,10:44.2,37291,38652,put the fish pieces into the pot,put-into,5,piece:fish,119,"['piece:fish', 'pot']","[119, 29]"
P10_04_95,P10,P10_04,10:26.4,10:33.2,10:39.5,37995,38373,fry them,fry,45,piece:fish,119,['piece:fish'],[119]
P10_04_96,P10,P10_04,10:42.4,10:45.4,10:46.7,38721,38801,open tap water,open,3,water:tap,0,['water:tap'],[0]
P10_04_97,P10,P10_04,10:47.3,10:48.0,10:54.5,38882,39272,mix the salted bean curd with the sauces,mix-with,10,curd:salted:bean,81,"['curd:salted:bean', 'sauce']","[81, 47]"
P10_04_98,P10,P10_04,10:53.6,10:55.3,10:56.3,39317,39375,switch off the water tap,switch-off,8,tap:water,0,['tap:water'],[0]
P10_04_99,P10,P10_04,10:55.7,10:57.0,11:01.0,39419,39662,clean the chopstick,clean,2,chopstick,80,['chopstick'],[80]
P11_01_0,P11,P11_01,00:04.5,00:03.6,00:05.7,216,339,open door,open,3,door,3,['door'],[3]
P11_01_1,P11,P11_01,00:09.4,00:08.7,00:09.4,519,564,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P11_01_10,P11,P11_01,00:30.2,00:29.1,00:30.5,1744,1830,dry sponge,dry,14,sponge,9,['sponge'],[9]
P11_01_11,P11,P11_01,00:32.0,00:30.6,00:33.8,1836,2029,put soap on sponge,put-on,1,soap,22,"['soap', 'sponge']","[22, 9]"
P11_01_12,P11,P11_01,00:36.0,00:34.5,00:36.7,2072,2202,clean mug,clean,2,mug,13,['mug'],[13]
P11_01_13,P11,P11_01,00:39.1,00:38.1,00:49.6,2285,2978,clean mug,clean,2,mug,13,['mug'],[13]
P11_01_14,P11,P11_01,00:50.0,00:48.8,00:49.5,2926,2971,put down mug,put-down,1,mug,13,['mug'],[13]
P11_01_15,P11,P11_01,00:51.5,00:49.6,00:53.6,2977,3215,clean another mug,clean,2,mug,13,['mug'],[13]
P11_01_16,P11,P11_01,00:46.8,00:50.5,00:52.6,3031,3157,clean mug,clean,2,mug,13,['mug'],[13]
P11_01_17,P11,P11_01,00:42.8,00:50.7,00:59.9,3041,3595,clean mug,clean,2,mug,13,['mug'],[13]
P11_01_18,P11,P11_01,00:54.1,00:52.0,00:55.7,3120,3344,scrub mug,scrub,29,mug,13,['mug'],[13]
P11_01_19,P11,P11_01,00:56.9,00:55.8,00:59.5,3350,3568,scrub handle,scrub,29,mug,13,['mug'],[13]
P11_01_2,P11,P11_01,00:11.5,00:10.2,00:11.5,611,689,put away bowl,put,1,bowl,7,['bowl'],[7]
P11_01_20,P11,P11_01,01:00.7,01:00.2,01:01.1,3610,3666,put down mug,put-down,1,mug,13,['mug'],[13]
P11_01_21,P11,P11_01,01:02.0,01:01.5,01:02.7,3691,3764,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P11_01_22,P11,P11_01,01:03.3,01:02.8,01:07.2,3770,4034,scrub bowl,scrub,29,bowl,7,['bowl'],[7]
P11_01_23,P11,P11_01,01:07.3,01:06.7,01:10.0,3999,4197,scrub underside of bowl,scrub,29,underside:bowl,7,['underside:bowl'],[7]
P11_01_24,P11,P11_01,01:10.1,01:09.5,01:10.5,4170,4228,put down bowl,put-down,1,bowl,7,['bowl'],[7]
P11_01_25,P11,P11_01,01:11.6,01:10.5,01:11.3,4230,4277,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P11_01_26,P11,P11_01,01:13.4,01:11.2,01:14.0,4274,4442,scrub spoon,scrub,29,spoon,1,['spoon'],[1]
P11_01_27,P11,P11_01,01:14.9,01:13.9,01:14.8,4436,4486,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P11_01_28,P11,P11_01,01:15.9,01:14.7,01:15.3,4483,4516,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P11_01_29,P11,P11_01,01:16.9,01:15.5,01:19.0,4528,4738,scrub spoon,scrub,29,spoon,1,['spoon'],[1]
P11_01_3,P11,P11_01,00:14.1,00:13.5,00:14.4,809,862,put away pan,put-away,1,pan,5,['pan'],[5]
P11_01_30,P11,P11_01,01:20.3,01:19.6,01:21.2,4774,4873,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P11_01_31,P11,P11_01,01:23.8,01:20.7,01:24.9,4840,5095,scrub plate,scrub,29,plate,2,['plate'],[2]
P11_01_32,P11,P11_01,01:22.6,01:22.7,01:25.2,4964,5109,scrub plate,scrub,29,plate,2,['plate'],[2]
P11_01_33,P11,P11_01,01:25.6,01:25.1,01:26.0,5103,5162,put down plate,put-down,1,plate,2,['plate'],[2]
P11_01_34,P11,P11_01,01:27.5,01:26.7,01:27.2,5203,5233,pick up glass,pick-up,0,glass,10,['glass'],[10]
P11_01_35,P11,P11_01,01:29.3,01:28.3,01:33.6,5299,5614,scrub glass,scrub,29,glass,10,['glass'],[10]
P11_01_36,P11,P11_01,01:31.1,01:30.2,01:32.3,5409,5536,scrub inside glass,scrub-inside,29,glass,10,['glass'],[10]
P11_01_37,P11,P11_01,01:33.9,01:33.3,01:34.0,5600,5639,put down glass,put-down,1,glass,10,['glass'],[10]
P11_01_38,P11,P11_01,01:35.4,01:34.2,01:35.1,5652,5706,pick up another glass,pick-up,0,glass,10,['glass'],[10]
P11_01_39,P11,P11_01,01:36.6,01:35.3,01:37.5,5718,5851,scrub glass,scrub,29,glass,10,['glass'],[10]
P11_01_4,P11,P11_01,00:18.9,00:18.1,00:18.9,1087,1132,pick up mug,pick-up,0,mug,13,['mug'],[13]
P11_01_40,P11,P11_01,01:38.4,01:37.6,01:39.5,5857,5973,scrub glass,scrub,29,glass,10,['glass'],[10]
P11_01_41,P11,P11_01,01:40.2,01:39.7,01:42.4,5979,6145,scrub inside glass,scrub-inside,29,glass,10,['glass'],[10]
P11_01_42,P11,P11_01,01:43.4,01:42.5,01:43.3,6147,6199,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P11_01_43,P11,P11_01,01:44.5,01:43.4,01:44.5,6205,6270,put down glass,put-down,1,glass,10,['glass'],[10]
P11_01_44,P11,P11_01,01:46.1,01:45.1,01:46.6,6303,6393,pick up tupperware lid,pick-up,0,lid:tupperware,6,['lid:tupperware'],[6]
P11_01_45,P11,P11_01,01:48.3,01:46.9,01:52.4,6414,6745,scrub tupperware lid,scrub,29,lid:tupperware,6,['lid:tupperware'],[6]
P11_01_46,P11,P11_01,01:52.0,01:51.6,01:52.3,6696,6737,put down tupperware lid,put-down,1,lid:tupperware,6,['lid:tupperware'],[6]
P11_01_47,P11,P11_01,01:53.2,01:52.6,01:53.4,6755,6806,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P11_01_48,P11,P11_01,01:54.8,01:53.4,01:54.8,6802,6888,pour water in tupperware,pour-in,9,water,27,"['water', 'tupperware']","[27, 23]"
P11_01_49,P11,P11_01,01:56.6,01:55.1,02:03.5,6908,7408,scrub tupperware,scrub,29,tupperware,23,['tupperware'],[23]
P11_01_5,P11,P11_01,00:22.2,00:18.2,00:22.7,1092,1363,wash mug,wash,2,mug,13,['mug'],[13]
P11_01_50,P11,P11_01,02:00.0,01:55.9,02:03.2,6956,7389,scrub tupperware,scrub,29,tupperware,23,['tupperware'],[23]
P11_01_51,P11,P11_01,02:04.1,02:03.7,02:04.3,7419,7461,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P11_01_52,P11,P11_01,02:05.9,02:05.2,02:06.7,7514,7602,rinse tupperware,rinse,2,tupperware,23,['tupperware'],[23]
P11_01_53,P11,P11_01,02:10.6,02:06.8,02:12.1,7608,7927,rinse tupperware,rinse,2,tupperware,23,['tupperware'],[23]
P11_01_54,P11,P11_01,02:13.4,02:12.9,02:13.7,7975,8020,put tupperware on drying rack,put-on,1,tupperware,23,"['tupperware', 'rack:drying']","[23, 110]"
P11_01_55,P11,P11_01,02:15.7,02:15.1,02:20.7,8107,8442,rinse mug,rinse,2,mug,13,['mug'],[13]
P11_01_56,P11,P11_01,02:21.2,02:20.9,02:21.9,8455,8511,put mug on drying rack,put-on,1,mug,13,"['mug', 'rack:drying']","[13, 110]"
P11_01_57,P11,P11_01,02:22.6,02:22.0,02:22.6,8517,8557,pick up mug,pick-up,0,mug,13,['mug'],[13]
P11_01_58,P11,P11_01,02:23.7,02:22.6,02:26.9,8554,8815,rinse mug,rinse,2,mug,13,['mug'],[13]
P11_01_59,P11,P11_01,02:27.6,02:27.0,02:27.7,8821,8863,put mug on drying rack,put-on,1,mug,13,"['mug', 'rack:drying']","[13, 110]"
P11_01_6,P11,P11_01,00:20.1,00:19.2,00:21.0,1153,1261,turn on tap,turn-on,6,tap,0,['tap'],[0]
P11_01_60,P11,P11_01,02:30.2,02:28.4,02:29.9,8904,8992,pour water out of glass,pour-out,9,water,27,"['water', 'glass']","[27, 10]"
P11_01_61,P11,P11_01,02:31.6,02:30.0,02:33.1,9000,9184,rinse glass,rinse,2,glass,10,['glass'],[10]
P11_01_62,P11,P11_01,02:36.6,02:35.3,02:36.0,9320,9357,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P11_01_63,P11,P11_01,02:37.6,02:36.0,02:37.2,9357,9433,rinse spoon,rinse,2,spoon,1,['spoon'],[1]
P11_01_64,P11,P11_01,02:40.1,02:39.1,02:39.7,9544,9584,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P11_01_65,P11,P11_01,02:42.2,02:39.8,02:43.5,9585,9811,rinse bowl,rinse,2,bowl,7,['bowl'],[7]
P11_01_66,P11,P11_01,02:44.4,02:43.8,02:44.6,9828,9873,put down bowl,put-down,1,bowl,7,['bowl'],[7]
P11_01_67,P11,P11_01,02:45.9,02:44.6,02:46.2,9876,9969,pick up glass,pick-up,0,glass,10,['glass'],[10]
P11_01_68,P11,P11_01,02:47.2,02:46.1,02:47.6,9964,10054,rinse glass,rinse,2,glass,10,['glass'],[10]
P11_01_69,P11,P11_01,02:48.5,02:47.7,02:48.5,10060,10107,put down glass,put-down,1,glass,10,['glass'],[10]
P11_01_7,P11,P11_01,00:24.6,00:22.5,00:26.1,1347,1568,put down mug,put-down,1,mug,13,['mug'],[13]
P11_01_70,P11,P11_01,02:49.7,02:48.8,02:50.1,10128,10203,pick up lids,pick-up,0,lid,6,['lid'],[6]
P11_01_71,P11,P11_01,02:52.2,02:49.8,02:51.9,10186,10314,wash lids,wash,2,lid,6,['lid'],[6]
P11_01_72,P11,P11_01,02:53.2,02:52.0,02:52.8,10320,10365,put down lids,put-down,1,lid,6,['lid'],[6]
P11_01_73,P11,P11_01,02:55.3,02:53.2,02:56.3,10395,10575,rinse plates,rinse,2,plate,2,['plate'],[2]
P11_01_74,P11,P11_01,02:56.7,02:56.4,02:58.2,10586,10691,put down plates,put-down,1,plate,2,['plate'],[2]
P11_01_75,P11,P11_01,02:59.4,02:58.3,03:00.0,10697,10802,dry off hands,dry-off,14,hand,11,['hand'],[11]
P11_01_8,P11,P11_01,00:26.1,00:25.2,00:26.0,1513,1560,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P11_01_9,P11,P11_01,00:27.7,00:26.1,00:29.0,1566,1738,wet sponge,wet,62,sponge,9,['sponge'],[9]
P11_02_0,P11,P11_02,00:02.2,00:01.7,00:03.6,101,216,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P11_02_1,P11,P11_02,00:03.6,00:03.3,00:04.9,200,294,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P11_02_10,P11,P11_02,00:15.4,00:14.6,00:15.0,873,903,put mug away,put,1,mug,13,['mug'],[13]
P11_02_11,P11,P11_02,00:16.4,00:15.7,00:17.1,939,1029,pick up glass,pick-up,0,glass,10,['glass'],[10]
P11_02_12,P11,P11_02,00:18.1,00:17.0,00:19.6,1022,1176,push glasses out of the way,push-out,21,glass,10,['glass'],[10]
P11_02_13,P11,P11_02,00:20.6,00:19.9,00:21.7,1194,1303,rearrange glasses,rearrange,40,glass,10,['glass'],[10]
P11_02_14,P11,P11_02,00:22.1,00:21.6,00:22.8,1295,1369,put down glass,put-down,1,glass,10,['glass'],[10]
P11_02_15,P11,P11_02,00:23.4,00:23.3,00:24.1,1396,1444,put down glass,put-down,1,glass,10,['glass'],[10]
P11_02_16,P11,P11_02,00:24.4,00:24.3,00:25.1,1459,1504,pick up plate,pick-up,0,plate,2,['plate'],[2]
P11_02_17,P11,P11_02,00:25.6,00:25.2,00:26.2,1513,1570,put away plate,put,1,plate,2,['plate'],[2]
P11_02_18,P11,P11_02,00:27.1,00:25.9,00:26.9,1555,1615,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P11_02_19,P11,P11_02,00:28.1,00:26.9,00:28.1,1617,1685,shake off tupperware,shake-off,15,tupperware,23,['tupperware'],[23]
P11_02_2,P11,P11_02,00:05.1,00:05.0,00:05.8,302,345,take out measuring jugs,take-out,12,jug:measuring,66,['jug:measuring'],[66]
P11_02_20,P11,P11_02,00:30.1,00:30.2,00:32.4,1811,1944,put away tupperware,put,1,tupperware,23,['tupperware'],[23]
P11_02_21,P11,P11_02,00:33.4,00:33.7,00:34.6,2022,2075,close doors,close,4,door,3,['door'],[3]
P11_02_3,P11,P11_02,00:06.3,00:05.8,00:07.1,351,426,put bowl away,put,1,bowl,7,['bowl'],[7]
P11_02_4,P11,P11_02,00:08.5,00:07.2,00:09.0,432,541,put jugs away,put,1,jug,66,['jug'],[66]
P11_02_5,P11,P11_02,00:09.9,00:09.6,00:10.9,578,654,close door,close,4,door,3,['door'],[3]
P11_02_6,P11,P11_02,00:11.0,00:10.9,00:11.4,651,685,open door,open,3,door,3,['door'],[3]
P11_02_7,P11,P11_02,00:12.0,00:11.8,00:13.3,706,799,pick up mug,pick-up,0,mug,13,['mug'],[13]
P11_02_8,P11,P11_02,00:13.4,00:13.4,00:14.4,805,863,put mug away,put,1,mug,13,['mug'],[13]
P11_02_9,P11,P11_02,00:14.4,00:14.0,00:14.5,837,867,pick up mug,pick-up,0,mug,13,['mug'],[13]
P11_03_0,P11,P11_03,00:02.9,00:02.1,00:03.6,127,217,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P11_03_1,P11,P11_03,00:06.3,00:04.9,00:06.6,294,394,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P11_03_10,P11,P11_03,00:29.6,00:28.7,00:29.6,1722,1775,pick up stone,pick-up,0,stone,212,['stone'],[212]
P11_03_11,P11,P11_03,00:30.6,00:28.7,00:30.9,1725,1854,place stone,place,1,stone,212,['stone'],[212]
P11_03_12,P11,P11_03,00:32.0,00:30.6,00:32.3,1834,1936,adjust tap,adjust,17,tap,0,['tap'],[0]
P11_03_13,P11,P11_03,00:33.9,00:32.7,00:35.5,1963,2128,adjust tap,adjust,17,tap,0,['tap'],[0]
P11_03_14,P11,P11_03,00:36.1,00:35.0,00:36.0,2098,2158,test water,test,24,water,27,['water'],[27]
P11_03_15,P11,P11_03,00:39.6,00:38.7,00:40.2,2323,2413,turn off tap,turn-off,8,tap,0,['tap'],[0]
P11_03_16,P11,P11_03,00:41.1,00:40.1,00:41.8,2404,2509,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P11_03_17,P11,P11_03,00:43.3,00:41.9,00:45.4,2515,2725,walk with tupperware,walk-with,67,tupperware,23,['tupperware'],[23]
P11_03_18,P11,P11_03,00:46.1,00:45.1,00:47.2,2708,2830,place down tupperware,place-down,1,tupperware,23,['tupperware'],[23]
P11_03_19,P11,P11_03,00:49.9,00:48.9,00:50.1,2932,3007,play music,play,6,music,245,['music'],[245]
P11_03_2,P11,P11_03,00:08.6,00:07.7,00:08.8,463,529,open tupperware,open,3,tupperware,23,['tupperware'],[23]
P11_03_20,P11,P11_03,00:54.1,00:53.2,00:54.5,3193,3268,open door,open,3,door,3,['door'],[3]
P11_03_21,P11,P11_03,00:55.4,00:53.9,00:56.6,3235,3397,remove clothes,remove,12,clothes,73,['clothes'],[73]
P11_03_22,P11,P11_03,00:57.9,00:56.6,00:58.8,3396,3531,remove clothes,remove,12,clothes,73,['clothes'],[73]
P11_03_23,P11,P11_03,01:00.6,01:00.2,01:01.2,3612,3672,remove clothes into machine,remove-into,12,clothes,73,"['clothes', 'machine']","[73, 124]"
P11_03_24,P11,P11_03,01:03.5,01:01.3,01:03.9,3678,3834,put clothes in machine,put-in,5,clothes,73,"['clothes', 'machine']","[73, 124]"
P11_03_25,P11,P11_03,01:05.9,01:04.4,01:06.5,3865,3988,open up hamper,open-up,3,hamper,168,['hamper'],[168]
P11_03_26,P11,P11_03,01:07.5,01:06.4,01:07.7,3980,4059,put socks in hamper,put-in,5,sock,73,"['sock', 'hamper']","[73, 168]"
P11_03_27,P11,P11_03,01:10.4,01:09.6,01:11.1,4177,4264,pick up backpack,pick-up,0,backpack,235,['backpack'],[235]
P11_03_28,P11,P11_03,01:13.5,01:13.1,01:14.9,4386,4492,remove clothes from backpack,remove-from,12,clothes,73,"['clothes', 'backpack']","[73, 235]"
P11_03_29,P11,P11_03,01:15.9,01:14.3,01:16.9,4456,4611,remove carrier bag,remove,12,bag:carrier,19,['bag:carrier'],[19]
P11_03_3,P11,P11_03,00:10.3,00:10.1,00:11.5,603,687,pick up stone,pick-up,0,stone,212,['stone'],[212]
P11_03_30,P11,P11_03,01:18.6,01:17.0,01:20.8,4621,4846,remove bag,remove,12,bag,19,['bag'],[19]
P11_03_31,P11,P11_03,01:19.7,01:18.0,01:20.3,4677,4816,empty bag,empty,20,bag,19,['bag'],[19]
P11_03_32,P11,P11_03,01:22.0,01:21.1,01:22.6,4866,4956,put clothes in washer,put-in,5,clothes,73,"['clothes', 'washer']","[73, 124]"
P11_03_33,P11,P11_03,01:25.2,01:23.6,01:26.0,5015,5157,put clothes in washer,put-in,5,clothes,73,"['clothes', 'washer']","[73, 124]"
P11_03_34,P11,P11_03,01:27.1,01:26.1,01:28.2,5163,5290,adjust clothes in washer,adjust-in,17,clothes,73,"['clothes', 'washer']","[73, 124]"
P11_03_35,P11,P11_03,01:30.8,01:28.7,01:30.7,5319,5439,remove back pack,remove,12,pack,26,['pack'],[26]
P11_03_36,P11,P11_03,01:34.1,01:33.4,01:34.8,5602,5689,pick up phone,pick-up,0,phone,165,['phone'],[165]
P11_03_37,P11,P11_03,01:35.6,01:34.4,01:36.0,5661,5758,close app,close,4,app,165,['app'],[165]
P11_03_38,P11,P11_03,01:40.4,01:39.5,01:40.5,5967,6027,turn off washer,turn-off,8,washer,124,['washer'],[124]
P11_03_39,P11,P11_03,01:42.0,01:40.6,01:42.8,6033,6168,adjust dial,adjust,17,dial,190,['dial'],[190]
P11_03_4,P11,P11_03,00:15.0,00:13.5,00:16.1,811,964,place down stone,place-down,1,stone,212,['stone'],[212]
P11_03_40,P11,P11_03,01:45.8,01:45.0,01:49.5,6301,6570,adjust settings,adjust,17,setting,124,['setting'],[124]
P11_03_41,P11,P11_03,01:48.8,01:47.6,01:49.1,6454,6544,adjust dial,adjust,17,dial,190,['dial'],[190]
P11_03_42,P11,P11_03,01:49.8,01:48.8,01:50.9,6529,6652,close door,close,4,door,3,['door'],[3]
P11_03_43,P11,P11_03,01:50.9,01:50.8,01:52.3,6645,6735,turn on washer,turn-on,6,washer,124,['washer'],[124]
P11_03_44,P11,P11_03,01:54.3,01:52.3,01:53.6,6735,6815,close app,close,4,app,165,['app'],[165]
P11_03_45,P11,P11_03,01:58.8,01:55.2,02:00.9,6910,7253,scoop washing powder,scoop,16,powder:washing,234,['powder:washing'],[234]
P11_03_46,P11,P11_03,02:01.2,02:00.6,02:01.6,7236,7296,open drawer,open,3,drawer,8,['drawer'],[8]
P11_03_47,P11,P11_03,02:07.2,02:01.9,02:04.0,7314,7441,look at washing powder,look-at,38,powder:washing,234,['powder:washing'],[234]
P11_03_48,P11,P11_03,02:08.8,02:04.3,02:06.3,7460,7576,look at drawer,look-at,38,drawer,8,['drawer'],[8]
P11_03_49,P11,P11_03,02:10.7,02:08.1,02:12.7,7687,7962,pour back washing powder,pour,9,powder:washing,234,['powder:washing'],[234]
P11_03_5,P11,P11_03,00:16.4,00:15.4,00:16.0,924,958,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P11_03_50,P11,P11_03,02:14.0,02:12.8,02:14.3,7968,8055,close drawer,close,4,drawer,8,['drawer'],[8]
P11_03_6,P11,P11_03,00:17.8,00:16.0,00:18.2,957,1093,close lid,close,4,lid,6,['lid'],[6]
P11_03_7,P11,P11_03,00:21.8,00:19.4,00:24.4,1165,1464,pick up another tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P11_03_8,P11,P11_03,00:27.1,00:26.0,00:28.6,1561,1716,place in sink,place-in,5,sink,63,['sink'],[63]
P11_03_9,P11,P11_03,00:28.3,00:27.5,00:29.1,1648,1744,turn on tap,turn-on,6,tap,0,['tap'],[0]
P11_04_0,P11,P11_04,00:03.2,00:02.2,00:03.2,130,190,open cupboards,open,3,cupboard,3,['cupboard'],[3]
P11_04_1,P11,P11_04,00:04.7,00:03.2,00:04.6,190,275,take out tupperware,take-out,12,tupperware,23,['tupperware'],[23]
P11_04_10,P11,P11_04,00:28.7,00:26.9,00:29.1,1615,1746,pick up knife,pick-up,0,knife,4,['knife'],[4]
P11_04_100,P11,P11_04,03:52.1,03:51.6,03:52.8,13893,13968,put down blade,put-down,1,blade,4,['blade'],[4]
P11_04_101,P11,P11_04,03:54.5,03:53.1,03:55.4,13984,14125,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P11_04_102,P11,P11_04,03:56.8,03:55.8,03:57.7,14149,14263,empty water,empty,20,water,27,['water'],[27]
P11_04_103,P11,P11_04,03:59.6,03:59.3,04:00.2,14358,14413,put on dry rack,put-on,1,rack:dry,110,['rack:dry'],[110]
P11_04_104,P11,P11_04,04:02.6,04:02.0,04:04.6,14521,14676,pick up sharpening stone,pick-up,0,stone:sharpening,212,['stone:sharpening'],[212]
P11_04_105,P11,P11_04,04:04.3,04:03.2,04:05.5,14593,14729,shake off sharpening stone,shake-off,15,stone:sharpening,212,['stone:sharpening'],[212]
P11_04_106,P11,P11_04,04:09.8,04:09.9,04:18.2,14991,15490,rinse sharpening stone,rinse,2,stone:sharpening,212,['stone:sharpening'],[212]
P11_04_107,P11,P11_04,04:18.1,04:16.9,04:20.2,15415,15613,shake off sharpening stand,shake-off,15,stand:sharpening,249,['stand:sharpening'],[249]
P11_04_108,P11,P11_04,04:23.7,04:20.6,04:25.1,15638,15904,place sharpening stand on counter,place,1,stand:sharpening,249,"['stand:sharpening', 'counter']","[249, 42]"
P11_04_109,P11,P11_04,04:27.1,04:25.2,04:26.2,15912,15972,pick up sharpening guide,pick-up,0,guide:sharpening,212,['guide:sharpening'],[212]
P11_04_11,P11,P11_04,00:37.8,00:35.6,00:37.5,2134,2247,pick up paper,pick-up,0,paper,49,['paper'],[49]
P11_04_110,P11,P11_04,04:32.1,04:26.2,04:32.0,15973,16318,wash,wash,2,paper,49,['paper'],[49]
P11_04_111,P11,P11_04,04:13.2,04:26.5,04:27.9,15990,16073,rinse sharpening stand,rinse,2,stand:sharpening,249,['stand:sharpening'],[249]
P11_04_112,P11,P11_04,04:33.1,04:32.2,04:35.8,16332,16550,dry,dry,14,stand:sharpening,249,['stand:sharpening'],[249]
P11_04_113,P11,P11_04,04:36.6,04:35.9,04:36.8,16556,16605,place on drying rack,place-on,1,rack:drying,110,['rack:drying'],[110]
P11_04_114,P11,P11_04,04:38.7,04:36.9,04:38.5,16611,16709,shake off hands,shake-off,15,hand,11,['hand'],[11]
P11_04_115,P11,P11_04,04:43.4,04:41.5,04:42.7,16890,16960,pick up knife,pick-up,0,knife,4,['knife'],[4]
P11_04_116,P11,P11_04,04:45.1,04:44.3,04:45.1,17058,17103,shake off knife,shake-off,15,knife,4,['knife'],[4]
P11_04_117,P11,P11_04,04:46.6,04:44.8,04:47.8,17088,17265,put away knife,put-away,1,knife,4,['knife'],[4]
P11_04_12,P11,P11_04,00:40.4,00:39.1,00:40.9,2346,2453,test knife,test,24,knife,4,['knife'],[4]
P11_04_13,P11,P11_04,00:41.8,00:40.9,00:41.7,2454,2502,test knife,test,24,knife,4,['knife'],[4]
P11_04_14,P11,P11_04,00:44.6,00:43.2,00:45.5,2595,2731,take out whetstone,take-out,12,whetstone,212,['whetstone'],[212]
P11_04_15,P11,P11_04,00:47.4,00:45.7,00:48.9,2742,2936,shake off whetstone,shake-off,15,whetstone,212,['whetstone'],[212]
P11_04_16,P11,P11_04,00:48.5,00:51.1,00:51.8,3065,3110,pick up knife,pick-up,0,knife,4,['knife'],[4]
